# Source: GeoNames JP dump (https://download.geonames.org/export/dump/JP.zip)
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)
# Columns: display_name	lat	lon	feature_code	population	search_terms
Ishidoriyachō-minamiterabayashi (Iwate)	39.46052	141.12738	PPL	0	ishidoriyachōminamiterabayashi|ishidoriyachominamiterabayashi|いしどりやちょうみなみてらばやし|イシドリヤチョウミナミテラバヤシ|石鳥谷町南寺林|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうみなみてらばやし|いわてイシドリヤチョウミナミテラバヤシ|いわて石鳥谷町南寺林|いわてけんいしどりやちょうみなみてらばやし|いわてけんイシドリヤチョウミナミテラバヤシ|いわてけん石鳥谷町南寺林|イワテいしどりやちょうみなみてらばやし|イワテイシドリヤチョウミナミテラバヤシ|イワテ石鳥谷町南寺林|イワテケンいしどりやちょうみなみてらばやし|イワテケンイシドリヤチョウミナミテラバヤシ|イワテケン石鳥谷町南寺林|岩手いしどりやちょうみなみてらばやし|岩手イシドリヤチョウミナミテラバヤシ|岩手石鳥谷町南寺林|岩手县いしどりやちょうみなみてらばやし|岩手县イシドリヤチョウミナミテラバヤシ|岩手县石鳥谷町南寺林|岩手県いしどりやちょうみなみてらばやし|岩手県イシドリヤチョウミナミテラバヤシ|岩手県石鳥谷町南寺林|岩手縣いしどりやちょうみなみてらばやし|岩手縣イシドリヤチョウミナミテラバヤシ|岩手縣石鳥谷町南寺林
Ishidoriyachō-nakaterabayashi (Iwate)	39.47451	141.13409	PPL	0	ishidoriyachōnakaterabayashi|ishidoriyachonakaterabayashi|いしどりやちょうなかてらばやし|イシドリヤチョウナカテラバヤシ|石鳥谷町中寺林|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうなかてらばやし|いわてイシドリヤチョウナカテラバヤシ|いわて石鳥谷町中寺林|いわてけんいしどりやちょうなかてらばやし|いわてけんイシドリヤチョウナカテラバヤシ|いわてけん石鳥谷町中寺林|イワテいしどりやちょうなかてらばやし|イワテイシドリヤチョウナカテラバヤシ|イワテ石鳥谷町中寺林|イワテケンいしどりやちょうなかてらばやし|イワテケンイシドリヤチョウナカテラバヤシ|イワテケン石鳥谷町中寺林|岩手いしどりやちょうなかてらばやし|岩手イシドリヤチョウナカテラバヤシ|岩手石鳥谷町中寺林|岩手县いしどりやちょうなかてらばやし|岩手县イシドリヤチョウナカテラバヤシ|岩手县石鳥谷町中寺林|岩手県いしどりやちょうなかてらばやし|岩手県イシドリヤチョウナカテラバヤシ|岩手県石鳥谷町中寺林|岩手縣いしどりやちょうなかてらばやし|岩手縣イシドリヤチョウナカテラバヤシ|岩手縣石鳥谷町中寺林
Ishidoriyachō-niibori (Iwate)	39.48524	141.16758	PPL	0	ishidoriyachōniibori|ishidoriyachoniibori|いしどりやちょうにいぼり|イシドリヤチョウニイボリ|石鳥谷町新堀|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうにいぼり|いわてイシドリヤチョウニイボリ|いわて石鳥谷町新堀|いわてけんいしどりやちょうにいぼり|いわてけんイシドリヤチョウニイボリ|いわてけん石鳥谷町新堀|イワテいしどりやちょうにいぼり|イワテイシドリヤチョウニイボリ|イワテ石鳥谷町新堀|イワテケンいしどりやちょうにいぼり|イワテケンイシドリヤチョウニイボリ|イワテケン石鳥谷町新堀|岩手いしどりやちょうにいぼり|岩手イシドリヤチョウニイボリ|岩手石鳥谷町新堀|岩手县いしどりやちょうにいぼり|岩手县イシドリヤチョウニイボリ|岩手县石鳥谷町新堀|岩手県いしどりやちょうにいぼり|岩手県イシドリヤチョウニイボリ|岩手県石鳥谷町新堀|岩手縣いしどりやちょうにいぼり|岩手縣イシドリヤチョウニイボリ|岩手縣石鳥谷町新堀
Ishidoriyachō-nishinakashima (Iwate)	39.46186	141.14377	PPL	0	ishidoriyachōnishinakashima|ishidoriyachonishinakashima|いしどりやちょうにしなかしま|イシドリヤチョウニシナカシマ|石鳥谷町西中島|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうにしなかしま|いわてイシドリヤチョウニシナカシマ|いわて石鳥谷町西中島|いわてけんいしどりやちょうにしなかしま|いわてけんイシドリヤチョウニシナカシマ|いわてけん石鳥谷町西中島|イワテいしどりやちょうにしなかしま|イワテイシドリヤチョウニシナカシマ|イワテ石鳥谷町西中島|イワテケンいしどりやちょうにしなかしま|イワテケンイシドリヤチョウニシナカシマ|イワテケン石鳥谷町西中島|岩手いしどりやちょうにしなかしま|岩手イシドリヤチョウニシナカシマ|岩手石鳥谷町西中島|岩手县いしどりやちょうにしなかしま|岩手县イシドリヤチョウニシナカシマ|岩手县石鳥谷町西中島|岩手県いしどりやちょうにしなかしま|岩手県イシドリヤチョウニシナカシマ|岩手県石鳥谷町西中島|岩手縣いしどりやちょうにしなかしま|岩手縣イシドリヤチョウニシナカシマ|岩手縣石鳥谷町西中島
Ishidoriyachō-shōrinji (Iwate)	39.47476	141.10036	PPL	0	ishidoriyachōshōrinji|ishidoriyachoshorinji|いしどりやちょうしょうりんじ|イシドリヤチョウショウリンジ|石鳥谷町松林寺|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうしょうりんじ|いわてイシドリヤチョウショウリンジ|いわて石鳥谷町松林寺|いわてけんいしどりやちょうしょうりんじ|いわてけんイシドリヤチョウショウリンジ|いわてけん石鳥谷町松林寺|イワテいしどりやちょうしょうりんじ|イワテイシドリヤチョウショウリンジ|イワテ石鳥谷町松林寺|イワテケンいしどりやちょうしょうりんじ|イワテケンイシドリヤチョウショウリンジ|イワテケン石鳥谷町松林寺|岩手いしどりやちょうしょうりんじ|岩手イシドリヤチョウショウリンジ|岩手石鳥谷町松林寺|岩手县いしどりやちょうしょうりんじ|岩手县イシドリヤチョウショウリンジ|岩手县石鳥谷町松林寺|岩手県いしどりやちょうしょうりんじ|岩手県イシドリヤチョウショウリンジ|岩手県石鳥谷町松林寺|岩手縣いしどりやちょうしょうりんじ|岩手縣イシドリヤチョウショウリンジ|岩手縣石鳥谷町松林寺
Ishidoriyachō-takita (Iwate)	39.45406	141.20423	PPL	0	ishidoriyachōtakita|ishidoriyachotakita|いしどりやちょうたきた|イシドリヤチョウタキタ|石鳥谷町滝田|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうたきた|いわてイシドリヤチョウタキタ|いわて石鳥谷町滝田|いわてけんいしどりやちょうたきた|いわてけんイシドリヤチョウタキタ|いわてけん石鳥谷町滝田|イワテいしどりやちょうたきた|イワテイシドリヤチョウタキタ|イワテ石鳥谷町滝田|イワテケンいしどりやちょうたきた|イワテケンイシドリヤチョウタキタ|イワテケン石鳥谷町滝田|岩手いしどりやちょうたきた|岩手イシドリヤチョウタキタ|岩手石鳥谷町滝田|岩手县いしどりやちょうたきた|岩手县イシドリヤチョウタキタ|岩手县石鳥谷町滝田|岩手県いしどりやちょうたきた|岩手県イシドリヤチョウタキタ|岩手県石鳥谷町滝田|岩手縣いしどりやちょうたきた|岩手縣イシドリヤチョウタキタ|岩手縣石鳥谷町滝田
Ishidoriyachō-tomisawa (Iwate)	39.49258	141.10349	PPL	0	ishidoriyachōtomisawa|ishidoriyachotomisawa|いしどりやちょうとみさわ|イシドリヤチョウトミサワ|石鳥谷町富沢|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうとみさわ|いわてイシドリヤチョウトミサワ|いわて石鳥谷町富沢|いわてけんいしどりやちょうとみさわ|いわてけんイシドリヤチョウトミサワ|いわてけん石鳥谷町富沢|イワテいしどりやちょうとみさわ|イワテイシドリヤチョウトミサワ|イワテ石鳥谷町富沢|イワテケンいしどりやちょうとみさわ|イワテケンイシドリヤチョウトミサワ|イワテケン石鳥谷町富沢|岩手いしどりやちょうとみさわ|岩手イシドリヤチョウトミサワ|岩手石鳥谷町富沢|岩手县いしどりやちょうとみさわ|岩手县イシドリヤチョウトミサワ|岩手县石鳥谷町富沢|岩手県いしどりやちょうとみさわ|岩手県イシドリヤチョウトミサワ|岩手県石鳥谷町富沢|岩手縣いしどりやちょうとみさわ|岩手縣イシドリヤチョウトミサワ|岩手縣石鳥谷町富沢
Ishidoriyachō-tozuka (Iwate)	39.4638	141.17737	PPL	0	ishidoriyachōtozuka|ishidoriyachotozuka|いしどりやちょうとづか|イシドリヤチョウトヅカ|石鳥谷町戸塚|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうとづか|いわてイシドリヤチョウトヅカ|いわて石鳥谷町戸塚|いわてけんいしどりやちょうとづか|いわてけんイシドリヤチョウトヅカ|いわてけん石鳥谷町戸塚|イワテいしどりやちょうとづか|イワテイシドリヤチョウトヅカ|イワテ石鳥谷町戸塚|イワテケンいしどりやちょうとづか|イワテケンイシドリヤチョウトヅカ|イワテケン石鳥谷町戸塚|岩手いしどりやちょうとづか|岩手イシドリヤチョウトヅカ|岩手石鳥谷町戸塚|岩手县いしどりやちょうとづか|岩手县イシドリヤチョウトヅカ|岩手县石鳥谷町戸塚|岩手県いしどりやちょうとづか|岩手県イシドリヤチョウトヅカ|岩手県石鳥谷町戸塚|岩手縣いしどりやちょうとづか|岩手縣イシドリヤチョウトヅカ|岩手縣石鳥谷町戸塚
Ishidoriyachō-yaehata (Iwate)	39.44143	141.15939	PPL	0	ishidoriyachōyaehata|ishidoriyachoyaehata|いしどりやちょうやえはた|イシドリヤチョウヤエハタ|石鳥谷町八重畑|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうやえはた|いわてイシドリヤチョウヤエハタ|いわて石鳥谷町八重畑|いわてけんいしどりやちょうやえはた|いわてけんイシドリヤチョウヤエハタ|いわてけん石鳥谷町八重畑|イワテいしどりやちょうやえはた|イワテイシドリヤチョウヤエハタ|イワテ石鳥谷町八重畑|イワテケンいしどりやちょうやえはた|イワテケンイシドリヤチョウヤエハタ|イワテケン石鳥谷町八重畑|岩手いしどりやちょうやえはた|岩手イシドリヤチョウヤエハタ|岩手石鳥谷町八重畑|岩手县いしどりやちょうやえはた|岩手县イシドリヤチョウヤエハタ|岩手县石鳥谷町八重畑|岩手県いしどりやちょうやえはた|岩手県イシドリヤチョウヤエハタ|岩手県石鳥谷町八重畑|岩手縣いしどりやちょうやえはた|岩手縣イシドリヤチョウヤエハタ|岩手縣石鳥谷町八重畑
Ishidoriyachō-ōsegawa (Iwate)	39.49666	141.11138	PPL	0	ishidoriyachōōsegawa|ishidoriyachoosegawa|いしどりやちょうおおせかわ|イシドリヤチョウオオセガワ|石鳥谷町大瀬川|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわていしどりやちょうおおせかわ|いわてイシドリヤチョウオオセガワ|いわて石鳥谷町大瀬川|いわてけんいしどりやちょうおおせかわ|いわてけんイシドリヤチョウオオセガワ|いわてけん石鳥谷町大瀬川|イワテいしどりやちょうおおせかわ|イワテイシドリヤチョウオオセガワ|イワテ石鳥谷町大瀬川|イワテケンいしどりやちょうおおせかわ|イワテケンイシドリヤチョウオオセガワ|イワテケン石鳥谷町大瀬川|岩手いしどりやちょうおおせかわ|岩手イシドリヤチョウオオセガワ|岩手石鳥谷町大瀬川|岩手县いしどりやちょうおおせかわ|岩手县イシドリヤチョウオオセガワ|岩手县石鳥谷町大瀬川|岩手県いしどりやちょうおおせかわ|岩手県イシドリヤチョウオオセガワ|岩手県石鳥谷町大瀬川|岩手縣いしどりやちょうおおせかわ|岩手縣イシドリヤチョウオオセガワ|岩手縣石鳥谷町大瀬川
Ishidō (Aomori-ken)	40.53015	141.47769	PPL	0	ishidō|ishido|いしどう|イシドウ|石堂|aomoriken|あおもりけん|アオモリケン|青森|青森县|青森県|青森縣|あおもりけんいしどう|あおもりけんイシドウ|あおもりけん石堂|アオモリケンいしどう|アオモリケンイシドウ|アオモリケン石堂|青森いしどう|青森イシドウ|青森石堂|青森县いしどう|青森县イシドウ|青森县石堂|青森県いしどう|青森県イシドウ|青森県石堂|青森縣いしどう|青森縣イシドウ|青森縣石堂
Ishidō (Chiba-ken)	35.05018	139.95842	PPL	0	ishidō|ishido|いしどう|イシドウ|石堂|chibaken|ちばけん|千叶县|千葉|千葉県|千葉縣|ちばけんいしどう|ちばけんイシドウ|ちばけん石堂|千叶县いしどう|千叶县イシドウ|千叶县石堂|千葉いしどう|千葉イシドウ|千葉石堂|千葉県いしどう|千葉県イシドウ|千葉県石堂|千葉縣いしどう|千葉縣イシドウ|千葉縣石堂
Ishidōhara (Chiba-ken)	35.06318	139.96387	PPL	0	ishidōhara|ishidohara|いしどうはら|イシドウハラ|石堂原|chibaken|ちばけん|千叶县|千葉|千葉県|千葉縣|ちばけんいしどうはら|ちばけんイシドウハラ|ちばけん石堂原|千叶县いしどうはら|千叶县イシドウハラ|千叶县石堂原|千葉いしどうはら|千葉イシドウハラ|千葉石堂原|千葉県いしどうはら|千葉県イシドウハラ|千葉県石堂原|千葉縣いしどうはら|千葉縣イシドウハラ|千葉縣石堂原
